nose_x;nose_y;nose_z;right_eye_inner_x;right_eye_inner_y;right_eye_inner_z;right_eye_x;right_eye_y;right_eye_z;right_eye_outer_x;right_eye_outer_y;right_eye_outer_z;left_eye_inner_x;left_eye_inner_y;left_eye_inner_z;left_eye_x;left_eye_y;left_eye_z;left_eye_outer_x;left_eye_outer_y;left_eye_outer_z;right_ear_x;right_ear_y;right_ear_z;left_ear_x;left_ear_y;left_ear_z;mouth_right_x;mouth_right_y;mouth_right_z;mouth_left_x;mouth_left_y;mouth_left_z;right_shoulder_x;right_shoulder_y;right_shoulder_z;left_shoulder_x;left_shoulder_y;left_shoulder_z;right_elbow_x;right_elbow_y;right_elbow_z;left_elbow_x;left_elbow_y;left_elbow_z;right_wrist_x;right_wrist_y;right_wrist_z;left_wrist_x;left_wrist_y;left_wrist_z;right_pinky_1_x;right_pinky_1_y;right_pinky_1_z;left_pinky_1_x;left_pinky_1_y;left_pinky_1_z;right_index_1_x;right_index_1_y;right_index_1_z;left_index_1_x;left_index_1_y;left_index_1_z;right_thumb_2_x;right_thumb_2_y;right_thumb_2_z;left_thumb_2_x;left_thumb_2_y;left_thumb_2_z;right_hip_x;right_hip_y;right_hip_z;left_hip_x;left_hip_y;left_hip_z
0.44782;0.409121;0.00196231;0.478781;0.363483;0.00140511;0.49515;0.363983;-0.00664763;0.510516;0.365158;0.00698486;0.441071;0.363038;-0.006605;0.42866;0.363365;0.0057096;0.415752;0.363677;0.0153496;0.552686;0.398912;0.00230245;0.423716;0.394975;0.00626002;0.487558;0.472444;-0.00374438;0.433997;0.470103;0.00570572;0.689024;0.703744;-0.131356;0.321873;0.698182;0.14686;0.747942;1.14031;-0.316296;0.242786;1.1376;0.102145;0.685075;1.36002;0.156907;0.31195;1.35568;-0.122301;0.674826;1.44722;-0.0121092;0.324972;1.44642;-0.00526384;0.645703;1.40398;-0.00697711;0.360829;1.40517;0.00548091;0.639056;1.38402;0.00411262;0.369085;1.38425;-0.000170309;0.621923;1.3355;0.294465;0.35872;1.31476;0.645987
0.45333;0.415184;0.00136459;0.482613;0.369265;0.000591805;0.498462;0.369981;-0.00757975;0.513799;0.371378;0.00590741;0.444942;0.368975;-0.00724683;0.432065;0.368394;0.00566352;0.419173;0.368517;0.0150511;0.551753;0.40341;0.0012291;0.42297;0.398302;0.00613193;0.490656;0.47539;-0.00463766;0.437168;0.472976;0.0053035;0.678903;0.703873;-0.11948;0.32355;0.699113;0.136017;0.728651;1.14045;-0.320347;0.245639;1.14685;-0.0789719;0.675274;1.3552;0.0730258;0.341484;1.20617;-0.232766;0.668435;1.4395;-0.0120703;0.369172;1.25396;-0.0057061;0.641487;1.40303;-0.00769201;0.393801;1.19443;0.00553577;0.633012;1.38291;0.00292467;0.395318;1.19309;0.00110812;0.626157;1.33465;0.317622;0.368126;1.32301;0.648127
0.450134;0.410702;0.00169262;0.481504;0.364657;-0.000905174;0.497304;0.366933;-0.00737649;0.513106;0.368507;0.00521102;0.443963;0.362852;-0.00727999;0.431615;0.362018;0.00461272;0.419267;0.361184;0.0152239;0.550496;0.399122;0.000515795;0.424557;0.388646;0.00552369;0.486871;0.471527;-0.00392757;0.435012;0.467461;0.00566265;0.670491;0.694134;-0.124879;0.32513;0.691862;0.140937;0.724407;1.15218;-0.498282;0.247542;1.16396;-0.250129;0.613469;1.20159;0.0472775;0.352714;1.08357;-0.222337;0.581635;1.24201;-0.0111709;0.385802;1.08673;-0.00457026;0.566135;1.18282;-0.00907104;0.396045;1.01797;0.00638447;0.567145;1.17861;0.00248585;0.397468;1.02923;0.00169455;0.614802;1.32388;0.35648;0.360873;1.31696;0.683316
0.452988;0.420158;0.00175698;0.482707;0.374188;-0.00103459;0.497448;0.375338;-0.00741216;0.512681;0.376502;0.00485306;0.445828;0.373062;-0.00734684;0.434026;0.372701;0.0040423;0.422236;0.371642;0.0153469;0.549651;0.404219;0.000466142;0.428259;0.396314;0.00483001;0.489033;0.476532;-0.0040154;0.439882;0.473632;0.00646691;0.665388;0.689018;-0.106913;0.330418;0.685786;0.122099;0.711548;1.15081;-0.544957;0.24856;1.15486;-0.298054;0.565183;1.13514;0.0647382;0.349276;1.0334;-0.225754;0.524566;1.15349;-0.0102594;0.384828;1.02469;-0.00384441;0.511663;1.09573;-0.00946789;0.38986;0.952075;0.00662829;0.515597;1.09585;0.00267629;0.390653;0.964693;0.0017858;0.609707;1.31422;0.386585;0.364764;1.31094;0.654637
0.454851;0.417277;0.00159936;0.484844;0.371653;-0.000973731;0.499957;0.373504;-0.00837733;0.514582;0.37534;0.00513474;0.448241;0.369841;-0.00670263;0.436535;0.368789;0.00460448;0.424331;0.368416;0.0151067;0.552262;0.402886;-0.000112656;0.429344;0.392187;0.00599689;0.490605;0.475328;-0.00381672;0.440853;0.471031;0.00546281;0.666178;0.686299;-0.10889;0.325478;0.672422;0.124393;0.720162;1.12209;-0.428236;0.223323;1.13053;-0.317393;0.617467;1.19536;0.0286111;0.33123;1.00324;-0.251228;0.590372;1.24316;-0.0110859;0.369476;0.993294;-0.00500504;0.573573;1.19124;-0.00864437;0.376891;0.922668;0.00593204;0.572743;1.18149;0.00171285;0.378592;0.939391;0.00225265;0.60021;1.3032;0.366222;0.35183;1.28867;0.655294
0.457166;0.421986;0.00183853;0.488249;0.373542;-0.00121085;0.504208;0.375222;-0.00709281;0.519199;0.376843;0.00498352;0.44955;0.369761;-0.00711553;0.436496;0.368261;0.00401408;0.423442;0.36676;0.0150945;0.5552;0.405298;0.000813704;0.424198;0.389578;0.00471087;0.491753;0.480715;-0.00385693;0.439054;0.474684;0.00705115;0.660907;0.692011;-0.107244;0.322198;0.677894;0.122149;0.697071;1.15796;-0.615594;0.219654;1.14213;-0.345605;0.524347;1.06306;0.086583;0.325723;0.990008;-0.221153;0.475691;1.05176;-0.0100882;0.359456;0.96588;-0.0033741;0.467338;0.991895;-0.00890672;0.366327;0.900063;0.00690346;0.475148;1.00618;0.00273601;0.368156;0.919498;0.00185841;0.593507;1.30748;0.428977;0.346535;1.29215;0.682
0.444702;0.41346;0.0020038;0.476636;0.36684;-0.00101038;0.492047;0.367861;-0.00758959;0.506931;0.37022;0.00470818;0.440035;0.364415;-0.00680615;0.427995;0.363617;0.00407164;0.416436;0.362852;0.0151264;0.546533;0.398928;0.000778733;0.425261;0.388147;0.00571008;0.481872;0.472209;-0.00353114;0.431809;0.468206;0.0061018;0.662505;0.689417;-0.115708;0.324133;0.675923;0.130172;0.700607;1.14704;-0.50526;0.240178;1.14674;-0.272397;0.551671;1.12619;0.101184;0.309871;0.993478;-0.228283;0.509581;1.14399;-0.0101094;0.341019;0.97083;-0.00405657;0.49601;1.08681;-0.00914517;0.341124;0.893958;0.00658016;0.50087;1.08576;0.00276276;0.348336;0.909537;0.00228253;0.587345;1.30428;0.383043;0.343311;1.28399;0.662912
0.451666;0.408061;0.00140922;0.479608;0.362736;-0.000567432;0.49444;0.364061;-0.00853209;0.509752;0.36543;0.00487655;0.442197;0.361442;-0.00656199;0.429248;0.360968;0.00449826;0.416748;0.361217;0.0152064;0.543986;0.395133;0.000140337;0.417011;0.387885;0.0071313;0.486073;0.466474;-0.00346639;0.434308;0.463897;0.00462186;0.658842;0.68755;-0.105531;0.316312;0.677435;0.120033;0.707724;1.12505;-0.280218;0.244726;1.15609;-0.262719;0.620732;1.24572;0.0583088;0.300926;0.993055;-0.2457;0.592905;1.31018;-0.0111838;0.337057;0.968957;-0.00538593;0.577844;1.25965;-0.00882423;0.328703;0.886229;0.00614625;0.579643;1.24068;0.00276413;0.33815;0.900737;0.00236524;0.582739;1.30108;0.349733;0.336805;1.2791;0.619883
0.445651;0.406323;0.00153855;0.475858;0.360069;-0.000888021;0.491088;0.361414;-0.00858312;0.506793;0.362801;0.0050627;0.439629;0.358228;-0.00664596;0.427701;0.357854;0.00456723;0.415298;0.357438;0.0152887;0.544696;0.391968;-0.000138884;0.423663;0.384676;0.00703711;0.482253;0.465273;-0.00323543;0.432698;0.462255;0.00451508;0.666641;0.684721;-0.106395;0.319312;0.673752;0.121833;0.715462;1.14225;-0.308277;0.236344;1.16244;-0.279905;0.61977;1.233;0.0523332;0.300007;0.984607;-0.247003;0.588851;1.28463;-0.0110642;0.340451;0.955564;-0.00531602;0.574974;1.2304;-0.00910466;0.330967;0.866394;0.00647459;0.577587;1.21432;0.0024792;0.338289;0.884707;0.00229293;0.592303;1.29308;0.356676;0.346133;1.27406;0.637535
0.448493;0.404642;0.00149436;0.476329;0.360697;-0.000593935;0.491524;0.361848;-0.00945838;0.506719;0.362999;0.0049298;0.43969;0.359954;-0.00605173;0.427293;0.36037;0.0049781;0.414922;0.36011;0.0151721;0.54172;0.394772;-0.000644088;0.419058;0.389545;0.00800211;0.483882;0.464212;-0.00325062;0.432997;0.46239;0.00354782;0.661081;0.691645;-0.103188;0.314988;0.676268;0.11995;0.717175;1.12663;-0.181767;0.232112;1.13459;-0.288878;0.668005;1.32066;0.0198232;0.295901;0.944369;-0.301004;0.653574;1.40084;-0.0115165;0.339427;0.913803;-0.00628949;0.635046;1.36151;-0.0088194;0.330369;0.825074;0.00578797;0.630309;1.33541;0.00173583;0.337258;0.844559;0.00289027;0.583291;1.29393;0.331675;0.339846;1.27142;0.618651
