nose_x;nose_y;nose_z;right_eye_inner_x;right_eye_inner_y;right_eye_inner_z;right_eye_x;right_eye_y;right_eye_z;right_eye_outer_x;right_eye_outer_y;right_eye_outer_z;left_eye_inner_x;left_eye_inner_y;left_eye_inner_z;left_eye_x;left_eye_y;left_eye_z;left_eye_outer_x;left_eye_outer_y;left_eye_outer_z;right_ear_x;right_ear_y;right_ear_z;left_ear_x;left_ear_y;left_ear_z;mouth_right_x;mouth_right_y;mouth_right_z;mouth_left_x;mouth_left_y;mouth_left_z;right_shoulder_x;right_shoulder_y;right_shoulder_z;left_shoulder_x;left_shoulder_y;left_shoulder_z;right_elbow_x;right_elbow_y;right_elbow_z;left_elbow_x;left_elbow_y;left_elbow_z;right_wrist_x;right_wrist_y;right_wrist_z;left_wrist_x;left_wrist_y;left_wrist_z;right_pinky_1_x;right_pinky_1_y;right_pinky_1_z;left_pinky_1_x;left_pinky_1_y;left_pinky_1_z;right_index_1_x;right_index_1_y;right_index_1_z;left_index_1_x;left_index_1_y;left_index_1_z;right_thumb_2_x;right_thumb_2_y;right_thumb_2_z;left_thumb_2_x;left_thumb_2_y;left_thumb_2_z;right_hip_x;right_hip_y;right_hip_z;left_hip_x;left_hip_y;left_hip_z
0.4749;0.490665;0.000969705;0.503159;0.435148;-0.00163285;0.519913;0.436283;-0.00673517;0.53759;0.438107;0.00352951;0.458484;0.431899;-0.00714998;0.442204;0.430115;0.00310924;0.425925;0.42833;0.0131138;0.565114;0.468698;0.00127262;0.410188;0.454387;0.00415536;0.507093;0.553852;-0.00253433;0.445216;0.54813;0.00755387;0.658937;0.755572;-0.0976327;0.302856;0.73492;0.112071;0.690383;1.23944;-0.654844;0.212467;1.20343;-0.409627;0.532865;1.11044;-0.0186154;0.337094;1.01879;-0.257792;0.489482;1.08139;-0.00999906;0.371678;0.977361;-0.00353133;0.482919;1.0176;-0.00919127;0.378638;0.912629;0.0082525;0.486422;1.0336;0.0010161;0.38203;0.936576;0.00124079;0.593762;1.35332;0.490434;0.331726;1.33665;0.7275
0.473841;0.487488;0.000769403;0.501584;0.432102;-0.00180088;0.518342;0.433099;-0.0067267;0.535081;0.434758;0.00375283;0.456914;0.42878;-0.00665754;0.440641;0.427149;0.00328873;0.424348;0.426179;0.0131476;0.563086;0.465606;0.00111202;0.408653;0.452438;0.00525978;0.505546;0.551054;-0.00259167;0.444603;0.546101;0.00697422;0.660015;0.753241;-0.0855543;0.298603;0.737706;0.101163;0.693108;1.2135;-0.547454;0.21774;1.2197;-0.42585;0.555251;1.11244;-0.0665099;0.312927;0.97997;-0.249266;0.517312;1.10223;-0.00999541;0.346722;0.924944;-0.00388023;0.505178;1.03916;-0.00918005;0.342231;0.855702;0.00793518;0.505836;1.04849;0.000981887;0.351227;0.882766;0.0014378;0.594752;1.35488;0.489215;0.329837;1.34044;0.694219
0.477699;0.484676;0.000817565;0.504413;0.431052;-0.002007;0.521162;0.433325;-0.00692697;0.538863;0.434987;0.00351817;0.459667;0.427865;-0.00633636;0.443365;0.426282;0.00374421;0.427045;0.425362;0.0128915;0.564106;0.467628;0.00125324;0.409464;0.452932;0.00586605;0.508546;0.550843;-0.00202887;0.447051;0.545384;0.00667541;0.660497;0.762659;-0.0877319;0.29858;0.744913;0.103365;0.699221;1.21651;-0.521725;0.217438;1.22654;-0.470626;0.576916;1.11397;-0.0914652;0.299148;0.925611;-0.260862;0.542669;1.10274;-0.00982901;0.326583;0.846124;-0.00442962;0.531387;1.03834;-0.00928214;0.319105;0.779281;0.0081082;0.530159;1.04889;0.000535929;0.332022;0.818533;0.00157497;0.595035;1.36872;0.475759;0.326058;1.3509;0.685989
0.475541;0.483719;-0.00041103;0.502123;0.428814;-0.00238895;0.518951;0.429903;-0.00730029;0.536735;0.430388;0.00377261;0.457143;0.429235;-0.00626575;0.440761;0.428841;0.00296289;0.42438;0.428447;0.0127581;0.565694;0.462239;0.00162218;0.4094;0.457456;0.00528604;0.509578;0.54721;-0.00206726;0.447324;0.545846;0.00567719;0.670753;0.750829;-0.107329;0.313142;0.743013;0.122244;0.700381;1.20108;-0.453649;0.220025;1.19398;-0.619059;0.577148;1.18778;-0.0660353;0.297332;0.841916;-0.2363;0.540772;1.21207;-0.0105136;0.318199;0.746005;-0.00509595;0.529725;1.1474;-0.00883931;0.310806;0.698894;0.00819592;0.532445;1.15025;-0.000196604;0.327548;0.74661;0.00226283;0.612073;1.35525;0.44429;0.347376;1.34212;0.693458
0.47217;0.487325;-0.00115866;0.500933;0.429843;-0.00187288;0.518719;0.430548;-0.00827435;0.537427;0.431957;0.00397988;0.455521;0.428707;-0.00597348;0.438684;0.427372;0.00291724;0.421835;0.426704;0.0128102;0.567717;0.463803;0.00162963;0.4077;0.454788;0.00539552;0.507944;0.550032;-0.00242707;0.442431;0.546766;0.0052492;0.674732;0.739182;-0.120801;0.31373;0.732185;0.133794;0.713644;1.19106;-0.335246;0.235698;1.17609;-0.684539;0.603853;1.29596;-0.0292053;0.309344;0.788635;-0.239027;0.576363;1.36015;-0.0113251;0.328698;0.68548;-0.00568084;0.5558;1.31004;-0.00817192;0.32198;0.64591;0.00731596;0.556788;1.30741;-0.000646548;0.338616;0.705193;0.00311477;0.613314;1.33897;0.445044;0.353137;1.32598;0.740726
0.469566;0.488861;-5.57012e-05;0.502401;0.434193;-0.000745956;0.520121;0.437521;-0.00818588;0.538788;0.44022;0.00510886;0.457118;0.428498;-0.0063806;0.440334;0.425205;0.00437798;0.423537;0.422577;0.0127612;0.568084;0.475261;0.0024649;0.40947;0.449333;0.00592745;0.502945;0.556;-0.00232238;0.437629;0.545558;0.00579955;0.666898;0.747837;-0.136821;0.305566;0.727598;0.151439;0.71048;1.22264;-0.347081;0.222721;1.23226;-0.409762;0.580182;1.33487;0.0459871;0.27376;0.978626;-0.26686;0.54427;1.40407;-0.0107659;0.286538;0.920542;-0.00533178;0.523872;1.3434;-0.0081201;0.283909;0.860549;0.00772542;0.528796;1.33028;0.000362015;0.302389;0.898511;0.0031702;0.591429;1.33397;0.438529;0.33174;1.30823;0.772747
0.470509;0.491517;0.000393391;0.500955;0.434442;-0.000751308;0.518618;0.435976;-0.00888472;0.537212;0.437592;0.00431502;0.456274;0.431887;-0.00548655;0.440033;0.429812;0.00419859;0.423299;0.428358;0.0129451;0.567656;0.467443;0.0019574;0.412022;0.451931;0.00715289;0.504239;0.553505;-0.00195195;0.441486;0.548053;0.00541014;0.672422;0.743962;-0.136101;0.31414;0.732078;0.150538;0.705678;1.20803;-0.274298;0.218764;1.22545;-0.376753;0.616705;1.30249;-0.00885561;0.241159;0.899592;-0.404462;0.59347;1.3655;-0.0102673;0.245088;0.818978;-0.0072875;0.574359;1.31075;-0.0073821;0.249968;0.759681;0.00786599;0.573011;1.29869;0.000956872;0.275224;0.801689;0.00348549;0.602746;1.34507;0.396312;0.340987;1.32366;0.717646
0.473515;0.486398;0.000526788;0.504423;0.432148;-0.000864005;0.522108;0.434091;-0.00905565;0.540702;0.436764;0.00406484;0.458799;0.427522;-0.00536267;0.442045;0.425646;0.00445856;0.425315;0.423108;0.0131387;0.569439;0.469409;0.00220923;0.411738;0.450036;0.00738962;0.50666;0.552587;-0.0017672;0.442466;0.544625;0.00494342;0.671363;0.755208;-0.137891;0.31055;0.745077;0.151773;0.709413;1.20717;-0.265049;0.225591;1.22669;-0.383341;0.633428;1.31996;-0.00439294;0.234684;0.893762;-0.419272;0.615119;1.38775;-0.0104337;0.236737;0.810181;-0.00721827;0.594455;1.33841;-0.00767033;0.237984;0.749136;0.0077724;0.590316;1.32349;0.00111099;0.264477;0.792251;0.0036219;0.603254;1.35367;0.392207;0.342599;1.33881;0.722819
0.474307;0.486221;0.000937864;0.504441;0.433476;-0.00094517;0.521238;0.435163;-0.00881793;0.538969;0.436907;0.00360534;0.460997;0.430834;-0.00526008;0.445135;0.429204;0.00435783;0.429719;0.428266;0.0132744;0.568901;0.468679;0.00231407;0.419577;0.454273;0.00733123;0.508439;0.549531;-0.00147666;0.447304;0.543816;0.00530756;0.674612;0.75066;-0.14249;0.32226;0.749198;0.15488;0.711279;1.21214;-0.351373;0.235419;1.24044;-0.366803;0.631522;1.24989;-0.00558883;0.232099;0.899462;-0.430859;0.608635;1.29509;-0.0099357;0.229091;0.812753;-0.0072947;0.592602;1.23687;-0.00784628;0.231396;0.751659;0.0079997;0.591013;1.22746;0.00146479;0.258732;0.791926;0.00330946;0.613377;1.35528;0.360958;0.353063;1.34344;0.687317
0.472933;0.48386;0.000751503;0.502914;0.42868;-0.000870956;0.520712;0.429577;-0.00929996;0.539446;0.430522;0.00407514;0.457466;0.427056;-0.00507104;0.440605;0.426206;0.00399459;0.423744;0.425356;0.0133568;0.570515;0.463435;0.0021767;0.412241;0.454122;0.00750587;0.509326;0.547721;-0.00158539;0.444223;0.54444;0.00456211;0.67498;0.750156;-0.137669;0.31976;0.740253;0.151963;0.718354;1.19253;-0.224371;0.234068;1.1868;-0.336263;0.642474;1.33944;-0.0161834;0.222033;0.879389;-0.446867;0.624624;1.41591;-0.0103837;0.217368;0.803121;-0.00749855;0.599524;1.36929;-0.00759375;0.220736;0.743265;0.0073045;0.595338;1.34907;0.000998647;0.248878;0.780699;0.00415569;0.601929;1.34807;0.383129;0.346301;1.33118;0.708613
