face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12;landmark_x_13;landmark_y_13;landmark_x_14;landmark_y_14;landmark_x_15;landmark_y_15;landmark_x_16;landmark_y_16;landmark_x_17;landmark_y_17;landmark_x_18;landmark_y_18;landmark_x_19;landmark_y_19;landmark_x_20;landmark_y_20;landmark_x_21;landmark_y_21;landmark_x_22;landmark_y_22;landmark_x_23;landmark_y_23;landmark_x_24;landmark_y_24;landmark_x_25;landmark_y_25;landmark_x_26;landmark_y_26;landmark_x_27;landmark_y_27;landmark_x_28;landmark_y_28;landmark_x_29;landmark_y_29;landmark_x_30;landmark_y_30;landmark_x_31;landmark_y_31;landmark_x_32;landmark_y_32;landmark_x_33;landmark_y_33;landmark_x_34;landmark_y_34;landmark_x_35;landmark_y_35;landmark_x_36;landmark_y_36;landmark_x_37;landmark_y_37;landmark_x_38;landmark_y_38;landmark_x_39;landmark_y_39;landmark_x_40;landmark_y_40;landmark_x_41;landmark_y_41;landmark_x_42;landmark_y_42
0.392783;0.304692;0.3369;0.301972;0.3738;0.29764;0.393349;0.270641;0.402874;0.246176;0.408043;0.232514;0.372069;0.206967;0.380345;0.165062;0.38528;0.13849;0.387985;0.117068;0.365199;0.199399;0.414025;0.2033;0.412098;0.236108;0.39678;0.24812;0.36306;0.202524;0.412349;0.21863;0.406459;0.252166;0.390719;0.262619;0.364442;0.212605;0.403067;0.230814;0.401036;0.257001;0.387639;0.267247
0.38942;0.296102;0.338641;0.304968;0.376274;0.303082;0.394716;0.275543;0.401655;0.249801;0.403426;0.238438;0.373651;0.209231;0.381471;0.164831;0.386514;0.139991;0.388339;0.1209;0.366047;0.201519;0.415533;0.207888;0.41402;0.239226;0.398368;0.248754;0.36388;0.205738;0.414085;0.222565;0.408999;0.253041;0.393605;0.26158;0.36549;0.217558;0.404019;0.235706;0.401959;0.259118;0.389201;0.266187
0.386765;0.292399;0.338079;0.306693;0.374677;0.303865;0.393481;0.27767;0.400825;0.252834;0.403208;0.240338;0.372713;0.210965;0.380259;0.167079;0.384841;0.141242;0.386605;0.120854;0.365741;0.202771;0.414362;0.20776;0.412172;0.239818;0.396938;0.249651;0.363626;0.205465;0.413508;0.222915;0.407;0.255074;0.391147;0.264127;0.365358;0.216011;0.404341;0.23581;0.400714;0.260566;0.386402;0.268787
0.389832;0.271566;0.334106;0.333595;0.375608;0.302947;0.391977;0.265727;0.401384;0.237673;0.407518;0.212638;0.361235;0.210573;0.386005;0.203537;0.390808;0.211165;0.38808;0.214605;0.355687;0.213;0.404984;0.225609;0.402613;0.258268;0.388654;0.27149;0.355393;0.224227;0.405242;0.240808;0.401792;0.273248;0.388062;0.286152;0.35844;0.2415;0.396622;0.256251;0.396559;0.277879;0.38663;0.287251
0.413738;0.292858;0.305109;0.367425;0.348095;0.350511;0.36833;0.317295;0.37976;0.28459;0.38948;0.269793;0.350122;0.240796;0.36081;0.180316;0.376072;0.139628;0.3875;0.108131;0.341286;0.242029;0.390074;0.213532;0.403094;0.249774;0.393673;0.279634;0.339135;0.253215;0.38923;0.240146;0.396373;0.275956;0.384762;0.299748;0.340943;0.272135;0.382572;0.264885;0.390325;0.290576;0.37939;0.308799
0.432761;0.297121;0.315331;0.393481;0.34808;0.384387;0.365976;0.358087;0.374838;0.335537;0.380059;0.316564;0.345942;0.274083;0.362709;0.225913;0.372076;0.192291;0.377236;0.163238;0.339847;0.27584;0.393175;0.259659;0.399479;0.29348;0.389613;0.315168;0.339169;0.289382;0.392492;0.278103;0.399445;0.316028;0.390497;0.339522;0.343284;0.311061;0.373672;0.286543;0.391933;0.27591;0.400083;0.267334
0.433958;0.31983;0.329893;0.377619;0.367376;0.356589;0.38489;0.324601;0.390904;0.29634;0.401051;0.270773;0.361619;0.280346;0.374154;0.229003;0.381636;0.200842;0.387925;0.179177;0.34547;0.279248;0.36263;0.23363;0.375404;0.210894;0.388629;0.194435;0.335253;0.289454;0.358573;0.26766;0.376853;0.282495;0.389989;0.297392;0.332397;0.303794;0.351011;0.291427;0.365977;0.297457;0.377435;0.305264
0.424167;0.318118;0.341731;0.404421;0.35902;0.383248;0.378424;0.347893;0.391999;0.319017;0.402167;0.302549;0.369098;0.30031;0.38311;0.258231;0.394485;0.24362;0.40498;0.234224;0.368941;0.309149;0.384348;0.279859;0.39415;0.2817;0.403941;0.289835;0.369191;0.32097;0.384243;0.301241;0.390436;0.306392;0.394444;0.317266;0.369325;0.332324;0.381199;0.319471;0.384072;0.320628;0.385433;0.325055
0.412705;0.301688;0.334928;0.450389;0.367095;0.426875;0.385307;0.387615;0.390641;0.360067;0.395976;0.336521;0.376935;0.328903;0.376271;0.288392;0.380449;0.268213;0.383622;0.255652;0.357563;0.327518;0.358401;0.290527;0.364356;0.290135;0.367854;0.296271;0.341318;0.334187;0.343593;0.304652;0.349562;0.31138;0.351343;0.324204;0.326303;0.344596;0.333052;0.324829;0.338424;0.328083;0.339015;0.337
0.418645;0.307696;0.279111;0.584925;0.244763;0.593333;0.22698;0.622239;0.219753;0.651557;0.220411;0.668549;0.22385;0.672864;0.218808;0.710866;0.224488;0.708052;0.230693;0.694175;0.244718;0.684791;0.237965;0.717743;0.242866;0.709192;0.247731;0.694488;0.266719;0.684771;0.263759;0.70812;0.266299;0.699118;0.267576;0.684192;0.288323;0.677241;0.28784;0.692122;0.288007;0.683572;0.287053;0.66856
0.427866;0.301035;0.273801;0.630077;0.24846;0.628659;0.236264;0.641185;0.234009;0.650155;0.23468;0.661708;0.236948;0.67065;0.237948;0.677746;0.242517;0.681433;0.245679;0.68928;0.252591;0.670287;0.258637;0.671062;0.265329;0.665998;0.268856;0.668958;0.269033;0.661245;0.272815;0.658196;0.277541;0.656791;0.279383;0.660051;0.284179;0.65252;0.283323;0.653188;0.287522;0.652958;0.290059;0.654245
0.434483;0.290242;0.352505;0.760373;0.371954;0.806153;0.384742;0.855705;0.387897;0.897288;0.387608;0.935554;0.399305;0.874999;0.400196;0.925849;0.395604;0.949069;0.393985;0.96257;0.390885;0.867269;0.392222;0.922813;0.386586;0.941265;0.383172;0.948813;0.378229;0.853403;0.38012;0.901658;0.376083;0.917589;0.372479;0.922778;0.363899;0.8349;0.365291;0.868187;0.364963;0.885882;0.362754;0.896489
0.440707;0.290872;0.257172;0.86604;0.317212;0.873882;0.355443;0.910029;0.372569;0.952303;0.381367;0.983338;0.316472;0.97934;0.351091;0.991311;0.356333;0.966907;0.349027;0.94594;0.287622;0.971191;0.325932;0.959185;0.331906;0.930549;0.324555;0.909204;0.263417;0.950121;0.297723;0.931393;0.301473;0.903035;0.293878;0.883295;0.245137;0.926241;0.271101;0.915688;0.272822;0.89106;0.265594;0.873182
0.442292;0.295951;0.25827;0.908283;0.278761;0.890009;0.300066;0.887123;0.319015;0.891003;0.331903;0.905201;0.3073;0.923669;0.32645;0.937997;0.33381;0.941668;0.333724;0.944355;0.298391;0.945549;0.315536;0.969372;0.321379;0.985475;0.321484;1.00314;0.289;0.962228;0.308194;0.981715;0.315584;0.983203;0.3148;0.990705;0.2811;0.971862;0.29666;0.989206;0.301706;0.991797;0.300148;0.999538;0.170415;0.895772;0.215458;0.87679;0.258957;0.871972;0.29157;0.872285;0.311395;0.878297;0.254444;0.892719;0.289391;0.913668;0.305101;0.929786;0.317444;0.941909;0.23907;0.915008;0.278883;0.939603;0.296222;0.953529;0.306888;0.962993;0.222195;0.935751;0.25972;0.961044;0.270458;0.970821;0.276146;0.974605;0.204558;0.956094;0.233392;0.982753;0.23969;0.993317;0.242204;0.998583
0.442272;0.298263;0.253413;0.917539;0.271678;0.929542;0.288347;0.943015;0.30073;0.955412;0.312307;0.968094;0.296971;0.950769;0.311585;0.96896;0.320966;0.980929;0.326879;0.988897;0.292662;0.9474;0.307933;0.967569;0.316899;0.979797;0.322556;0.988924;0.286193;0.942593;0.298325;0.957921;0.30619;0.970547;0.310852;0.9808;0.278031;0.936265;0.28637;0.947298;0.29405;0.957107;0.299457;0.966261;0.175736;0.948138;0.206592;0.936527;0.230562;0.932487;0.24332;0.924676;0.254554;0.924225;0.251469;0.946547;0.274077;0.949236;0.287185;0.946934;0.297771;0.946981;0.243993;0.950573;0.258726;0.947197;0.262728;0.945934;0.267262;0.95023;0.231148;0.951594;0.238848;0.948983;0.242132;0.94989;0.244618;0.952268;0.21712;0.950428;0.223119;0.944472;0.224218;0.94393;0.224285;0.945132
0.444019;0.295235;0.507126;0.393398;0.512757;0.368423;0.515454;0.345908;0.518808;0.330277;0.522949;0.321564;0.521452;0.334718;0.520213;0.311425;0.516075;0.308838;0.512621;0.312511;0.51727;0.337386;0.514311;0.320165;0.509616;0.320625;0.507467;0.324376;0.511765;0.344385;0.507027;0.328446;0.501844;0.329903;0.499735;0.333618;0.505045;0.353852;0.498704;0.339827;0.493176;0.337275;0.490234;0.338203
