face_x;face_y;landmark_x_1;landmark_y_1;landmark_z_1;landmark_x_2;landmark_y_2;landmark_z_2;landmark_x_3;landmark_y_3;landmark_z_3;landmark_x_4;landmark_y_4;landmark_z_4;landmark_x_5;landmark_y_5;landmark_z_5;landmark_x_6;landmark_y_6;landmark_z_6;landmark_x_7;landmark_y_7;landmark_z_7;landmark_x_8;landmark_y_8;landmark_z_8;landmark_x_9;landmark_y_9;landmark_z_9;landmark_x_10;landmark_y_10;landmark_z_10;landmark_x_11;landmark_y_11;landmark_z_11;landmark_x_12;landmark_y_12;landmark_z_12;landmark_x_13;landmark_y_13;landmark_z_13;landmark_x_14;landmark_y_14;landmark_z_14;landmark_x_15;landmark_y_15;landmark_z_15;landmark_x_16;landmark_y_16;landmark_z_16;landmark_x_17;landmark_y_17;landmark_z_17;landmark_x_18;landmark_y_18;landmark_z_18;landmark_x_19;landmark_y_19;landmark_z_19;landmark_x_20;landmark_y_20;landmark_z_20;landmark_x_21;landmark_y_21;landmark_z_21;landmark_x_22;landmark_y_22;landmark_z_22;landmark_x_23;landmark_y_23;landmark_z_23;landmark_x_24;landmark_y_24;landmark_z_24;landmark_x_25;landmark_y_25;landmark_z_25;landmark_x_26;landmark_y_26;landmark_z_26;landmark_x_27;landmark_y_27;landmark_z_27;landmark_x_28;landmark_y_28;landmark_z_28;landmark_x_29;landmark_y_29;landmark_z_29;landmark_x_30;landmark_y_30;landmark_z_30;landmark_x_31;landmark_y_31;landmark_z_31;landmark_x_32;landmark_y_32;landmark_z_32;landmark_x_33;landmark_y_33;landmark_z_33;landmark_x_34;landmark_y_34;landmark_z_34;landmark_x_35;landmark_y_35;landmark_z_35;landmark_x_36;landmark_y_36;landmark_z_36;landmark_x_37;landmark_y_37;landmark_z_37;landmark_x_38;landmark_y_38;landmark_z_38;landmark_x_39;landmark_y_39;landmark_z_39;landmark_x_40;landmark_y_40;landmark_z_40;landmark_x_41;landmark_y_41;landmark_z_41;landmark_x_42;landmark_y_42;landmark_z_42
0.426599;0.295718;0.280591;0.752941;1.10175e-05;0.299751;0.693532;0.0207439;0.32818;0.662937;0.0227613;0.356826;0.657596;0.0229586;0.383801;0.66624;0.021303;0.351739;0.654978;-0.0193076;0.403475;0.642289;-0.0082833;0.426692;0.645323;0.00667707;0.440616;0.648634;0.0194721;0.360233;0.692762;-0.0225639;0.395494;0.699086;0.00699503;0.387143;0.70432;0.0276293;0.374216;0.702691;0.0303264;0.362295;0.732917;-0.0212592;0.381889;0.732798;0.0140997;0.371504;0.739654;0.0279582;0.358383;0.741197;0.0202724;0.361017;0.769624;-0.0195707;0.372979;0.762114;0.0111504;0.36024;0.768453;0.0163473;0.349457;0.772509;0.00482142
0.426842;0.29574;0.285172;0.751295;1.00132e-05;0.301385;0.691127;0.0278163;0.331096;0.665547;0.0368373;0.359899;0.666794;0.0440497;0.384028;0.674937;0.0481403;0.36284;0.659492;-0.00747618;0.410949;0.650602;0.00516981;0.433251;0.653197;0.0172991;0.447744;0.656582;0.0271274;0.373054;0.698788;-0.0111093;0.402648;0.704546;0.0248452;0.394801;0.703976;0.04321;0.383537;0.70069;0.044265;0.373535;0.739686;-0.0092147;0.390487;0.738526;0.0328327;0.380162;0.738804;0.0482695;0.368231;0.736585;0.0425211;0.368987;0.777002;-0.00617901;0.376346;0.76826;0.0273642;0.362797;0.769361;0.0343829;0.35336;0.769068;0.0262877
0.426827;0.296305;0.296135;0.746156;9.44565e-06;0.307058;0.692337;0.0306013;0.335713;0.666476;0.0429002;0.364865;0.670229;0.0526976;0.387966;0.674341;0.0601186;0.374045;0.661506;0.0021484;0.417783;0.649295;0.0245561;0.435683;0.654179;0.0459019;0.446597;0.660928;0.0612026;0.385517;0.699776;-0.00133672;0.409447;0.706382;0.0423165;0.401573;0.70852;0.0637458;0.391663;0.706843;0.0669977;0.385453;0.739621;0.001097;0.395445;0.740146;0.0482783;0.382203;0.740686;0.0613694;0.369967;0.739122;0.0558661;0.380562;0.776134;0.00512019;0.382699;0.7703;0.0402111;0.367385;0.771404;0.0459436;0.357212;0.770806;0.0392105
0.428231;0.293093;0.301711;0.745278;9.72725e-06;0.313059;0.692658;0.0348103;0.340103;0.667745;0.0495321;0.368422;0.671877;0.0604325;0.39114;0.674901;0.0694117;0.383224;0.661687;0.00945954;0.425639;0.653903;0.0380679;0.437836;0.662346;0.065653;0.442112;0.670753;0.0856161;0.39427;0.701398;0.00402761;0.414558;0.70911;0.0503256;0.405319;0.71144;0.0743816;0.395179;0.708009;0.0796439;0.39328;0.741972;0.00520484;0.400214;0.741988;0.055379;0.386474;0.742718;0.0688688;0.374252;0.740184;0.0636065;0.386865;0.778415;0.00835802;0.387402;0.772877;0.0452721;0.372045;0.773303;0.0508268;0.361691;0.772172;0.044228
0.429667;0.290468;0.306901;0.745667;9.26338e-06;0.321141;0.693752;0.0352719;0.348569;0.669002;0.0506856;0.377469;0.672194;0.0637342;0.400748;0.676488;0.0770274;0.389901;0.66509;0.00846629;0.430114;0.659979;0.0433865;0.438685;0.667774;0.0774759;0.439861;0.674371;0.10129;0.399776;0.705761;0.00321117;0.418203;0.710435;0.0528467;0.407636;0.710544;0.080575;0.39679;0.706327;0.0870993;0.397965;0.745341;0.0044829;0.404492;0.742401;0.0568429;0.39224;0.741998;0.0717672;0.379905;0.7396;0.0660584;0.391391;0.779909;0.00812988;0.392775;0.770158;0.0469749;0.379288;0.770379;0.0526021;0.368967;0.769708;0.0447729
0.430705;0.28808;0.313471;0.74758;9.33159e-06;0.32698;0.694033;0.0421817;0.353316;0.668278;0.0614022;0.379658;0.6682;0.0764842;0.399147;0.670102;0.0891387;0.397896;0.671015;0.0205138;0.433497;0.66582;0.0582187;0.439027;0.670068;0.0905713;0.437982;0.673402;0.112617;0.406549;0.709991;0.0138583;0.416114;0.715634;0.0699579;0.403984;0.715954;0.0945507;0.394078;0.711288;0.0984505;0.403305;0.7472;0.0141468;0.404413;0.745783;0.0710722;0.392378;0.746439;0.0824533;0.380312;0.743598;0.0748924;0.395874;0.778609;0.0173303;0.394111;0.772395;0.0570249;0.380871;0.773157;0.0619195;0.37063;0.772393;0.0551148
0.430475;0.289166;0.318348;0.750165;9.10807e-06;0.331137;0.696447;0.0437562;0.356796;0.6721;0.065306;0.382615;0.672439;0.0824145;0.402212;0.675712;0.0963176;0.400195;0.675566;0.0245815;0.435446;0.671637;0.0650357;0.441252;0.674647;0.0971673;0.440889;0.676529;0.118408;0.408714;0.712224;0.0168961;0.415654;0.71829;0.0739568;0.402477;0.718357;0.0960087;0.393135;0.713944;0.0975535;0.405569;0.747675;0.0164424;0.405483;0.747346;0.0743044;0.393231;0.748422;0.0834187;0.381285;0.746145;0.073841;0.398884;0.778442;0.0188175;0.396412;0.775066;0.0593199;0.383104;0.77614;0.0634522;0.373067;0.7751;0.0556511
0.430902;0.288884;0.321137;0.750303;8.65484e-06;0.333817;0.696134;0.0423512;0.358933;0.671575;0.06451;0.384134;0.670299;0.0822067;0.402901;0.672551;0.0971053;0.401426;0.675481;0.030421;0.43567;0.671922;0.071392;0.442322;0.674454;0.103155;0.442775;0.676603;0.124407;0.40942;0.711674;0.0235011;0.417316;0.717121;0.0792573;0.40498;0.71706;0.0998278;0.395665;0.713314;0.101945;0.406473;0.74649;0.0232743;0.407958;0.746229;0.0798623;0.396535;0.747143;0.0891644;0.384284;0.745007;0.0812236;0.400043;0.777312;0.025751;0.39926;0.774421;0.0654175;0.38728;0.774719;0.0701064;0.377471;0.773457;0.0640562
0.430199;0.28947;0.320909;0.751626;8.82504e-06;0.334162;0.69744;0.0449493;0.360023;0.673497;0.0684211;0.385346;0.6739;0.0867537;0.404145;0.677137;0.100944;0.402687;0.677058;0.0297616;0.436863;0.671744;0.0701086;0.443707;0.673204;0.100484;0.444159;0.674455;0.120351;0.410656;0.71315;0.0220719;0.416786;0.718698;0.0789297;0.403454;0.718938;0.098643;0.393992;0.71568;0.0992566;0.40742;0.748098;0.0214391;0.408468;0.74811;0.0787763;0.395762;0.749512;0.0872139;0.383115;0.748095;0.0780476;0.400976;0.778952;0.0237403;0.399264;0.776869;0.0632435;0.386105;0.777019;0.0673472;0.376027;0.775939;0.0606355
0.430795;0.288145;0.322961;0.753466;8.86778e-06;0.335452;0.699328;0.0441708;0.361123;0.67598;0.0665026;0.386666;0.67768;0.083716;0.406069;0.68237;0.0969861;0.402632;0.67848;0.0261802;0.437345;0.673255;0.0664647;0.44413;0.675606;0.097062;0.444333;0.677513;0.116323;0.410794;0.713993;0.0181707;0.417006;0.720088;0.0749197;0.403469;0.721389;0.0947871;0.393865;0.719316;0.0944079;0.40823;0.749164;0.0172797;0.409157;0.750354;0.0746164;0.396355;0.752574;0.0830335;0.383727;0.751791;0.0731756;0.402572;0.780005;0.0191375;0.399798;0.778073;0.0585405;0.386259;0.778827;0.062332;0.376202;0.778069;0.0549765
0.430856;0.287647;0.321935;0.754195;8.36659e-06;0.334973;0.699455;0.0420881;0.360694;0.675255;0.0650349;0.385633;0.674773;0.082895;0.403763;0.677775;0.0966857;0.402342;0.680715;0.033516;0.436091;0.676795;0.073249;0.443792;0.678235;0.102564;0.445123;0.678907;0.122232;0.409889;0.716968;0.0264322;0.416904;0.724434;0.0804835;0.403935;0.724481;0.0966857;0.393691;0.720172;0.0957814;0.406759;0.751698;0.0260177;0.408475;0.753356;0.0806342;0.396191;0.755053;0.0868137;0.383328;0.753033;0.0768286;0.400706;0.782844;0.0285611;0.400008;0.780651;0.0662406;0.387135;0.781562;0.070084;0.376695;0.780462;0.0641306
0.430551;0.287842;0.32353;0.752695;8.09845e-06;0.335678;0.699453;0.0402701;0.359906;0.6751;0.0622491;0.383747;0.674316;0.0791389;0.400833;0.677551;0.0927098;0.40135;0.681217;0.0352917;0.434314;0.677044;0.0741236;0.442914;0.679123;0.102667;0.445141;0.680901;0.122359;0.409112;0.717668;0.0292069;0.416142;0.724338;0.0819416;0.404057;0.7241;0.0975039;0.394079;0.720601;0.0969138;0.406305;0.752455;0.0292807;0.407433;0.754365;0.0830479;0.395692;0.7552;0.088727;0.383099;0.753261;0.0791389;0.400439;0.783487;0.0319912;0.39938;0.781361;0.0694402;0.386892;0.782231;0.072501;0.376715;0.781344;0.0665269
0.430414;0.286691;0.322711;0.755469;8.49547e-06;0.335364;0.700587;0.0419522;0.360508;0.675431;0.0640739;0.384874;0.675153;0.080975;0.402194;0.678079;0.0935945;0.401628;0.682104;0.0329008;0.435692;0.676244;0.0717733;0.443749;0.676975;0.100205;0.445222;0.677483;0.119359;0.409649;0.718335;0.025746;0.416093;0.724997;0.0793224;0.403617;0.724742;0.0944958;0.394003;0.721182;0.0923175;0.407031;0.752994;0.0251451;0.408233;0.75419;0.0790971;0.396067;0.756139;0.0845805;0.383457;0.754862;0.0738014;0.401565;0.784037;0.02753;0.40033;0.78122;0.0651631;0.387281;0.782719;0.0685433;0.3769;0.78265;0.0618204
0.43069;0.286495;0.322888;0.756135;7.78337e-06;0.334498;0.70096;0.0401516;0.358673;0.674641;0.062032;0.381734;0.672009;0.0791001;0.398496;0.672532;0.0922584;0.402661;0.683289;0.035753;0.436169;0.676674;0.075491;0.443949;0.676478;0.103838;0.445272;0.676873;0.122635;0.410032;0.720009;0.0298881;0.416193;0.724414;0.0832356;0.403339;0.723373;0.0970706;0.393234;0.720327;0.0946645;0.40698;0.754674;0.0303769;0.408065;0.753916;0.0841379;0.395715;0.754799;0.0890253;0.382861;0.753758;0.0784234;0.4013;0.785436;0.033798;0.399828;0.781286;0.0703781;0.386676;0.782046;0.0737616;0.376313;0.781694;0.067784
0.430384;0.285193;0.322681;0.755453;8.19789e-06;0.334676;0.70082;0.0420205;0.359844;0.675685;0.0644315;0.383639;0.675533;0.0815425;0.400578;0.67781;0.0950951;0.403227;0.683409;0.0348846;0.437347;0.676753;0.0730249;0.445394;0.676735;0.101531;0.446553;0.677238;0.120989;0.410864;0.72052;0.0282408;0.417197;0.726422;0.0818454;0.404457;0.725466;0.0978208;0.394495;0.721248;0.0971394;0.407673;0.755325;0.0279758;0.408791;0.755666;0.0819211;0.396277;0.756609;0.0876753;0.383372;0.755004;0.0779083;0.401512;0.785795;0.0306826;0.399611;0.782376;0.0679521;0.386373;0.783508;0.0712456;0.376137;0.783278;0.0651129
0.429881;0.285128;0.32365;0.75537;8.35717e-06;0.334713;0.700996;0.0421071;0.359821;0.676457;0.0654327;0.383487;0.676436;0.0834569;0.400941;0.678834;0.0983004;0.403924;0.682261;0.0369384;0.438127;0.675522;0.075808;0.445817;0.67592;0.106252;0.446346;0.67675;0.127382;0.411485;0.719593;0.0310124;0.419089;0.724518;0.085426;0.406431;0.723804;0.104283;0.396145;0.720239;0.106555;0.408264;0.75471;0.0311449;0.409381;0.755058;0.0855017;0.397089;0.755805;0.0933021;0.38395;0.753688;0.0856532;0.401963;0.784986;0.034212;0.399576;0.781623;0.072135;0.38686;0.782218;0.0759216;0.376803;0.7811;0.0706203
0.43037;0.283848;0.322804;0.755002;8.1681e-06;0.333903;0.701932;0.0421137;0.358138;0.676836;0.0654009;0.381158;0.675849;0.08332;0.398026;0.677991;0.0984417;0.403153;0.681945;0.0385412;0.436574;0.675083;0.078708;0.444121;0.675252;0.108573;0.444739;0.676115;0.128382;0.410836;0.718833;0.0323224;0.417472;0.723355;0.0866468;0.405054;0.722866;0.103129;0.394922;0.719305;0.102903;0.40757;0.753704;0.0322468;0.40842;0.753983;0.0866468;0.396302;0.75462;0.0928467;0.383427;0.752904;0.0836225;0.401322;0.784662;0.0350821;0.399674;0.781871;0.0722813;0.386592;0.78229;0.0752678;0.376112;0.781309;0.0691813
0.430538;0.28387;0.323018;0.754892;8.54781e-06;0.33352;0.70214;0.0417731;0.357601;0.677684;0.0644112;0.381338;0.677466;0.0819642;0.398613;0.681307;0.0970312;0.402084;0.681299;0.0373284;0.436411;0.675108;0.0764271;0.444599;0.67617;0.106147;0.445591;0.677748;0.126336;0.410139;0.718466;0.0315653;0.418511;0.72318;0.0862583;0.406111;0.722977;0.105243;0.395691;0.71953;0.107427;0.407243;0.753839;0.0317348;0.408977;0.754568;0.0867103;0.397013;0.755048;0.0952985;0.383953;0.752816;0.087991;0.401053;0.784737;0.0345787;0.399761;0.781763;0.0728111;0.386922;0.782341;0.0767285;0.3764;0.78096;0.071568
0.43034;0.283696;0.323236;0.755979;8.45305e-06;0.3351;0.702676;0.0396076;0.361038;0.678146;0.0627778;0.386102;0.677761;0.0810958;0.404337;0.682001;0.0962919;0.403472;0.684164;0.033815;0.436608;0.675437;0.073573;0.44457;0.67587;0.102536;0.445924;0.677457;0.121343;0.410902;0.721374;0.028549;0.417115;0.724779;0.0829013;0.404072;0.724457;0.0985487;0.393777;0.721841;0.0975708;0.407343;0.756773;0.0294142;0.408316;0.755555;0.0829765;0.395465;0.756772;0.0886186;0.382084;0.75535;0.0792904;0.400828;0.787488;0.0330063;0.398988;0.783693;0.0685704;0.385628;0.783895;0.0713162;0.375144;0.782827;0.0658998
0.430797;0.283566;0.323083;0.760049;9.14303e-06;0.33562;0.706209;0.040351;0.362136;0.683481;0.063295;0.388252;0.68406;0.0818398;0.407753;0.689972;0.0972369;0.403162;0.684877;0.0264709;0.437882;0.673623;0.0650774;0.446344;0.673416;0.0949615;0.448225;0.674613;0.114454;0.410641;0.720722;0.0210288;0.418067;0.721554;0.0771751;0.404349;0.722808;0.0970852;0.394082;0.721872;0.0974644;0.407968;0.755849;0.0218821;0.409039;0.751699;0.0770993;0.395341;0.754945;0.0856322;0.381833;0.755189;0.0766442;0.402624;0.786424;0.0252763;0.401159;0.779659;0.063295;0.387729;0.780776;0.06777;0.377213;0.780686;0.0618539
0.430477;0.283132;0.322411;0.761771;1.07614e-05;0.336151;0.70796;0.0404414;0.36382;0.683068;0.0580025;0.392382;0.682796;0.0722391;0.414092;0.6886;0.083073;0.400061;0.67896;0.00941122;0.438482;0.670789;0.0489677;0.447333;0.672213;0.0774018;0.449363;0.673072;0.0928509;0.408399;0.714601;0.000828066;0.419805;0.721597;0.057846;0.40665;0.726781;0.0764631;0.397417;0.727769;0.0698924;0.407661;0.751347;0.000289059;0.411243;0.75328;0.0578851;0.398038;0.75942;0.0665679;0.385866;0.761359;0.0516273;0.403987;0.784934;0.00205336;0.40374;0.782058;0.0420841;0.389301;0.785019;0.0470512;0.378756;0.786599;0.0369213
0.430279;0.282741;0.317457;0.765198;1.10762e-05;0.331035;0.710625;0.0336858;0.359161;0.687095;0.0501497;0.386234;0.691794;0.0645337;0.405283;0.700101;0.0762742;0.393073;0.683145;0.00247468;0.429766;0.666724;0.0310034;0.446426;0.663916;0.0545038;0.457305;0.663279;0.0676438;0.403188;0.720169;-0.00153073;0.420831;0.729923;0.0473507;0.410623;0.735791;0.0697042;0.400237;0.733969;0.0693932;0.403357;0.7594;0.000249959;0.410126;0.763614;0.0497998;0.397478;0.77008;0.0627066;0.384911;0.770041;0.0550869;0.400457;0.79597;0.00340163;0.402976;0.791529;0.0386814;0.389325;0.795323;0.043191;0.378783;0.796817;0.035202
