face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.416675;0.385525;0.183637;0.75449;0.197316;0.701764;0.217518;0.654152;0.245644;0.575564;0.205147;0.648656;0.268234;0.669084;0.205332;0.678313;0.2428;0.697621;0.208316;0.712547;0.240581;0.722553;0.215454;0.744501;0.244433;0.748626
0.416902;0.385968;0.19015;0.739291;0.199468;0.695875;0.217279;0.645118;0.230872;0.555918;0.208517;0.631655;0.28616;0.625018;0.210611;0.657872;0.247319;0.679563;0.216392;0.691642;0.246995;0.708768;0.22515;0.724836;0.245162;0.73672
0.41738;0.386787;0.189417;0.72983;0.193583;0.678106;0.206889;0.627098;0.220963;0.543595;0.208678;0.622145;0.268931;0.585883;0.216113;0.645536;0.249701;0.669501;0.225666;0.676541;0.249344;0.695275;0.235168;0.707349;0.249483;0.720231
0.416529;0.385053;0.197936;0.725253;0.191335;0.679772;0.197097;0.629511;0.199923;0.549618;0.20361;0.623357;0.250831;0.547628;0.216038;0.640862;0.23897;0.656562;0.230116;0.667529;0.247149;0.683867;0.242648;0.695049;0.251487;0.709618
0.417422;0.384219;0.196536;0.724728;0.182557;0.683027;0.186499;0.633367;0.185243;0.552281;0.191901;0.617185;0.238361;0.503517;0.205823;0.632129;0.234019;0.651262;0.222247;0.657551;0.241097;0.676878;0.237747;0.68442;0.249066;0.700254
0.416826;0.386188;0.193256;0.722169;0.17842;0.679931;0.181004;0.62876;0.175072;0.548526;0.183202;0.616252;0.218504;0.503922;0.197368;0.630349;0.224883;0.644783;0.214776;0.654088;0.237346;0.670178;0.232159;0.679413;0.249494;0.692224
0.41611;0.387032;0.194764;0.724156;0.17826;0.682806;0.1793;0.63112;0.171279;0.555979;0.179545;0.615709;0.20674;0.497369;0.193631;0.630693;0.221227;0.643558;0.211411;0.654354;0.231356;0.668551;0.229711;0.678739;0.244515;0.689958
0.415103;0.387935;0.193383;0.729153;0.177655;0.684111;0.176597;0.631742;0.165833;0.553663;0.174961;0.622005;0.203297;0.517669;0.190225;0.636001;0.218769;0.646435;0.209179;0.658053;0.229877;0.670897;0.228303;0.681709;0.243772;0.692716
0.414747;0.389168;0.193078;0.735247;0.179075;0.692372;0.178672;0.641766;0.170874;0.57514;0.173511;0.625828;0.193651;0.513187;0.187063;0.641915;0.21588;0.650871;0.205602;0.665093;0.225839;0.673862;0.225235;0.687909;0.239595;0.695711
0.415103;0.390733;0.191447;0.741323;0.178622;0.695882;0.18027;0.648861;0.181884;0.590963;0.171082;0.63357;0.188794;0.518905;0.184515;0.650658;0.216038;0.657233;0.203451;0.673143;0.225432;0.678003;0.223492;0.695283;0.237034;0.70015
0.415471;0.391678;0.190609;0.749492;0.176583;0.704415;0.177042;0.65403;0.1743;0.590324;0.171501;0.638666;0.185738;0.525098;0.185557;0.654545;0.21648;0.663711;0.204821;0.67709;0.224723;0.683757;0.225014;0.699377;0.236799;0.702692
0.41506;0.391124;0.190037;0.75365;0.176764;0.704305;0.177167;0.651309;0.174954;0.584616;0.170451;0.647869;0.186222;0.540139;0.186115;0.664555;0.215915;0.669614;0.206077;0.686558;0.225787;0.690851;0.22683;0.708328;0.238256;0.709581
0.414103;0.390654;0.191311;0.759656;0.179793;0.709319;0.180257;0.658213;0.177877;0.588731;0.173709;0.654677;0.186512;0.553197;0.188655;0.671565;0.222828;0.67895;0.20791;0.693162;0.228789;0.701907;0.227803;0.714146;0.240243;0.719336
0.415027;0.389865;0.189895;0.765699;0.179126;0.71641;0.180285;0.664298;0.17886;0.596534;0.172057;0.661711;0.189633;0.55681;0.185903;0.680203;0.220872;0.686467;0.204726;0.702603;0.225968;0.708591;0.22426;0.724436;0.237321;0.726709
0.415803;0.391112;0.190139;0.775709;0.179207;0.724277;0.176827;0.671896;0.165394;0.594384;0.172499;0.678107;0.199035;0.573828;0.186721;0.697933;0.224424;0.69287;0.204991;0.720194;0.227529;0.720886;0.223278;0.740466;0.236062;0.741525
0.415641;0.391345;0.184003;0.792073;0.177817;0.737292;0.17812;0.685186;0.1673;0.609347;0.168713;0.692427;0.211978;0.593601;0.182335;0.714872;0.224587;0.708753;0.200143;0.741199;0.226451;0.739643;0.218951;0.76508;0.233386;0.760336
