face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.589512;0.284173;0.452799;0.652513;0.488794;0.652911;0.520014;0.615902;0.502548;0.542658;0.500972;0.513923;0.508212;0.510267;0.467019;0.510216;0.483127;0.583573;0.437141;0.524544;0.457308;0.602552;0.412352;0.547563;0.4332;0.611889
0.590019;0.28481;0.453531;0.656697;0.488992;0.656457;0.520314;0.618265;0.504779;0.542206;0.501231;0.519891;0.509393;0.519857;0.468387;0.517798;0.483581;0.574369;0.439484;0.531696;0.457102;0.596932;0.415346;0.554341;0.432794;0.610138
0.588546;0.282774;0.45791;0.663532;0.493188;0.660847;0.524063;0.623724;0.506072;0.552145;0.499612;0.522849;0.509373;0.532363;0.467847;0.522979;0.488356;0.578217;0.44015;0.537865;0.461946;0.597062;0.41661;0.561065;0.438156;0.612523
0.587021;0.282463;0.458649;0.675032;0.494339;0.66833;0.523895;0.628256;0.508357;0.55584;0.49925;0.529419;0.50963;0.545623;0.467327;0.531901;0.490809;0.586464;0.439856;0.549336;0.465679;0.606789;0.416851;0.575321;0.441029;0.624848
0.586791;0.281956;0.462403;0.692612;0.497372;0.682808;0.526619;0.638133;0.516547;0.566006;0.499653;0.538236;0.514823;0.574805;0.467852;0.537194;0.494738;0.601464;0.440795;0.55491;0.47043;0.621181;0.418249;0.582973;0.444535;0.640216
0.586874;0.283363;0.463931;0.705763;0.50103;0.691539;0.530131;0.645844;0.519592;0.582456;0.499393;0.546917;0.526727;0.579919;0.467086;0.5462;0.500273;0.612163;0.439923;0.566503;0.473464;0.628248;0.418875;0.598083;0.44972;0.656212
0.58775;0.283598;0.454987;0.716024;0.495144;0.696926;0.526606;0.656792;0.532365;0.607196;0.489609;0.567494;0.535998;0.605962;0.459813;0.570404;0.508934;0.635765;0.436775;0.594107;0.480357;0.670356;0.422315;0.627136;0.459381;0.699311
0.590501;0.282282;0.456902;0.698749;0.498568;0.684889;0.52269;0.650044;0.549701;0.626136;0.49181;0.574329;0.540497;0.645751;0.464382;0.582922;0.515647;0.698444;0.44415;0.613649;0.486163;0.720494;0.431232;0.652827;0.468626;0.730282
0.593504;0.280154;0.47067;0.631794;0.511523;0.639843;0.539152;0.651259;0.564765;0.70423;0.488749;0.623923;0.518726;0.693406;0.463135;0.644583;0.497683;0.726074;0.44742;0.669024;0.475053;0.758545;0.437974;0.689793;0.451952;0.778263
0.595748;0.278476;0.505757;0.733592;0.526232;0.753553;0.541478;0.771286;0.554444;0.810961;0.52668;0.751468;0.528878;0.790975;0.508704;0.746728;0.506989;0.798098;0.492601;0.746474;0.487985;0.803877;0.480425;0.748976;0.468148;0.800859
0.596395;0.276567;0.42535;0.837756;0.486002;0.809732;0.542115;0.819724;0.582599;0.899879;0.53875;0.800432;0.565163;0.905223;0.51056;0.81378;0.535609;0.925571;0.483146;0.837893;0.501541;0.921675;0.458997;0.865802;0.483353;0.921174
0.596762;0.274106;0.40068;0.943587;0.419799;0.881781;0.447442;0.857747;0.483938;0.832103;0.4799;0.867046;0.523234;0.859373;0.492743;0.889096;0.54435;0.878536;0.499115;0.91455;0.548162;0.903021;0.501088;0.939093;0.546938;0.940148
