face_x;face_y;landmark_x_1;landmark_y_1;landmark_x_2;landmark_y_2;landmark_x_3;landmark_y_3;landmark_x_4;landmark_y_4;landmark_x_5;landmark_y_5;landmark_x_6;landmark_y_6;landmark_x_7;landmark_y_7;landmark_x_8;landmark_y_8;landmark_x_9;landmark_y_9;landmark_x_10;landmark_y_10;landmark_x_11;landmark_y_11;landmark_x_12;landmark_y_12
0.454502;0.247363;0.385265;0.581529;0.421856;0.572276;0.442806;0.557206;0.462726;0.565627;0.419101;0.473895;0.463952;0.491735;0.395141;0.483738;0.43033;0.534411;0.379887;0.512293;0.407661;0.553434;0.372108;0.545175;0.397924;0.577524
0.449585;0.249262;0.383869;0.590971;0.418735;0.580022;0.439563;0.564049;0.462552;0.560001;0.422131;0.487763;0.474197;0.530686;0.400311;0.496188;0.422854;0.556036;0.383278;0.523314;0.397582;0.566251;0.371582;0.553054;0.385711;0.58762
0.46194;0.244496;0.394297;0.590675;0.427128;0.577879;0.448085;0.558007;0.46687;0.565968;0.427695;0.501382;0.468224;0.574021;0.404204;0.510571;0.444901;0.587101;0.385094;0.532434;0.412396;0.59988;0.372074;0.556828;0.39399;0.606292
0.466776;0.243611;0.40511;0.583454;0.430471;0.583824;0.451475;0.577588;0.474376;0.607619;0.422239;0.528859;0.440039;0.583123;0.398581;0.534006;0.422662;0.606026;0.380633;0.551503;0.400254;0.621547;0.368719;0.573363;0.377034;0.638427
0.463405;0.237127;0.400779;0.631307;0.424996;0.635408;0.447508;0.634999;0.472429;0.665868;0.426864;0.575131;0.436376;0.630242;0.404994;0.572774;0.418769;0.645735;0.3853;0.5831;0.395386;0.653827;0.370663;0.59904;0.372362;0.66569
0.457131;0.231386;0.391844;0.651351;0.418069;0.662573;0.439184;0.671583;0.466567;0.711662;0.414407;0.617564;0.418543;0.658237;0.392032;0.614868;0.396707;0.682565;0.373518;0.623073;0.374186;0.696392;0.35997;0.633586;0.353568;0.702023
0.456698;0.228044;0.340087;0.801373;0.392112;0.813597;0.431898;0.825569;0.461872;0.856871;0.424819;0.768492;0.461263;0.849791;0.399209;0.756173;0.430222;0.85644;0.370536;0.757255;0.388854;0.853857;0.342941;0.767897;0.351974;0.843805
0.46144;0.230349;0.31027;0.80477;0.357587;0.805268;0.395338;0.821771;0.434356;0.871899;0.408965;0.80899;0.469206;0.926465;0.389673;0.809635;0.447327;0.937359;0.364333;0.816203;0.399951;0.946435;0.33658;0.826089;0.356453;0.933026
0.465957;0.219396;0.312385;0.837124;0.358929;0.839022;0.392088;0.864405;0.421328;0.926525;0.402222;0.86144;0.456884;0.971015;0.386995;0.862607;0.430748;1.00085;0.36411;0.868806;0.386187;1.01673;0.33841;0.878078;0.344598;0.997657
0.456926;0.210923;0.299767;0.851989;0.338686;0.860371;0.371397;0.886647;0.408082;0.929905;0.378833;0.893764;0.436375;0.985597;0.365648;0.89567;0.412515;0.998367;0.348113;0.898898;0.382915;0.992044;0.328859;0.902406;0.350585;0.972847
0.456066;0.208314;0.300499;0.872495;0.338658;0.894238;0.369388;0.91947;0.403051;0.944334;0.361584;0.92997;0.406857;0.967986;0.353017;0.916886;0.38303;0.934367;0.341448;0.898857;0.358403;0.902746;0.330707;0.881028;0.346349;0.891108
